PassengerId,Survived,Pclass,Age,Fare,FamilySize,FarePerPerson,Sex_female,Sex_male,Title_Mr,Fare_log,FarePerPerson_log
629,0,3,26.0,7.8958,1,7.8958,False,True,True,2.1855792552411137,2.1855792552411137
630,0,3,30.0,7.7333,1,7.7333,False,True,True,2.167143305297764,2.167143305297764
631,1,1,69.1976145964378,30.0,1,30.0,False,True,True,3.4339872044851463,3.4339872044851463
632,0,3,51.0,7.0542,1,7.0542,False,True,True,2.086193694502369,2.086193694502369
633,1,1,32.0,30.5,1,30.5,False,True,False,3.449987545831587,3.449987545831587
634,0,1,30.0,0.0,1,0.0,False,True,True,0.0,0.0
635,0,3,9.0,27.9,6,4.6499999999999995,True,False,False,3.3638415951183864,1.7316555451583495
636,1,2,28.0,13.0,1,13.0,True,False,False,2.6390573296152584,2.6390573296152584
637,0,3,32.0,7.925,1,7.925,False,True,True,2.188856327665703,2.188856327665703
638,0,2,31.0,26.25,3,8.75,False,True,True,3.305053521109253,2.277267285009756
639,0,3,41.0,39.6875,6,6.614583333333333,True,False,False,3.705920919968788,2.0300652682819424
640,0,3,30.0,16.1,2,8.05,False,True,True,2.8390784635086144,2.2027647577118348
641,0,3,20.0,7.8542,1,7.8542,False,True,True,2.180891922715322,2.180891922715322
642,1,1,24.0,69.3,1,69.3,True,False,False,4.252771798816619,4.252771798816619
643,0,3,2.0,27.9,6,4.6499999999999995,True,False,False,3.3638415951183864,1.7316555451583495
644,1,3,30.0,56.4958,1,56.4958,False,True,True,4.05171190165724,4.05171190165724
645,1,3,0.75,19.2583,4,4.814575,True,False,False,3.0085645861193133,1.7603676964552861
646,1,1,48.0,76.7292,2,38.3646,False,True,True,4.353230991152628,3.672866935273995
647,0,3,19.0,7.8958,1,7.8958,False,True,True,2.1855792552411137,2.1855792552411137
648,1,1,56.0,35.5,1,35.5,False,True,False,3.597312260588446,3.597312260588446
649,0,3,30.0,7.55,1,7.55,False,True,True,2.145931282948669,2.145931282948669
650,1,3,23.0,7.55,1,7.55,True,False,False,2.145931282948669,2.145931282948669
651,0,3,30.0,7.8958,1,7.8958,False,True,True,2.1855792552411137,2.1855792552411137
652,1,2,18.0,23.0,2,11.5,True,False,False,3.1780538303479458,2.5257286443082556
653,0,3,21.0,8.4333,1,8.4333,False,True,True,2.2442459824059346,2.2442459824059346
654,1,3,21.0,7.8292,1,7.8292,True,False,False,2.17806441028492,2.17806441028492
655,0,3,18.0,6.75,1,6.75,True,False,False,2.0476928433652555,2.0476928433652555
656,0,2,24.0,73.5,3,24.5,False,True,True,4.310799125385514,3.2386784521643803
657,0,3,30.0,7.8958,1,7.8958,False,True,True,2.1855792552411137,2.1855792552411137
658,0,3,32.0,15.5,3,5.166666666666667,True,False,False,2.803360380906535,1.8191584434161694
659,0,2,23.0,13.0,1,13.0,False,True,True,2.6390573296152584,2.6390573296152584
660,0,1,58.0,112.07915,3,37.359716666666664,False,True,True,4.728088015994874,3.6470078638218144
661,1,1,50.0,112.07915,3,37.359716666666664,False,True,False,4.728088015994874,3.6470078638218144
662,0,3,40.0,7.225,1,7.225,False,True,True,2.1071782966514356,2.1071782966514356
663,0,1,47.0,25.5875,1,25.5875,False,True,True,3.2804411805263554,3.2804411805263554
664,0,3,36.0,7.4958,1,7.4958,False,True,True,2.139571923732859,2.139571923732859
665,1,3,20.0,7.925,2,3.9625,False,True,True,2.188856327665703,1.6019096460133089
666,0,2,32.0,73.5,3,24.5,False,True,True,4.310799125385514,3.2386784521643803
667,0,2,25.0,13.0,1,13.0,False,True,True,2.6390573296152584,2.6390573296152584
668,0,3,30.0,7.775,1,7.775,False,True,True,2.1719067693519296,2.1719067693519296
669,0,3,43.0,8.05,1,8.05,False,True,True,2.2027647577118348,2.2027647577118348
670,1,1,35.0,52.0,2,26.0,True,False,False,3.970291913552122,3.295836866004329
671,1,2,40.0,39.0,3,13.0,True,False,False,3.6888794541139363,2.6390573296152584
672,0,1,31.0,52.0,2,26.0,False,True,True,3.970291913552122,3.295836866004329
673,0,2,69.1976145964378,10.5,1,10.5,False,True,True,2.4423470353692043,2.4423470353692043
674,1,2,31.0,13.0,1,13.0,False,True,True,2.6390573296152584,2.6390573296152584
675,0,2,30.0,0.0,1,0.0,False,True,True,0.0,0.0
676,0,3,18.0,7.775,1,7.775,False,True,True,2.1719067693519296,2.1719067693519296
677,0,3,24.5,8.05,1,8.05,False,True,True,2.2027647577118348,2.2027647577118348
678,1,3,18.0,9.8417,1,9.8417,True,False,False,2.3833998102837652,2.3833998102837652
679,0,3,43.0,46.9,8,5.8625,True,False,False,3.8691155044168695,1.926071806835649
680,1,1,36.0,112.07915,2,56.039575,False,True,True,4.728088015994874,4.0437453251666415
681,0,3,21.0,8.1375,1,8.1375,True,False,False,2.212386825075897,2.212386825075897
682,1,1,27.0,76.7292,1,76.7292,False,True,True,4.353230991152628,4.353230991152628
683,0,3,20.0,9.225,1,9.225,False,True,True,2.3248357019288655,2.3248357019288655
684,0,3,14.0,46.9,8,5.8625,False,True,True,3.8691155044168695,1.926071806835649
685,0,2,60.0,39.0,3,13.0,False,True,True,3.6888794541139363,2.6390573296152584
686,0,2,25.0,41.5792,4,10.3948,False,True,True,3.7513658711253766,2.4331571109859165
687,0,3,14.0,39.6875,6,6.614583333333333,False,True,True,3.705920919968788,2.0300652682819424
688,0,3,19.0,10.1708,1,10.1708,False,True,True,2.4133032309283076,2.4133032309283076
689,0,3,18.0,7.7958,1,7.7958,False,True,True,2.174274334826008,2.174274334826008
690,1,1,15.0,112.07915,2,56.039575,True,False,False,4.728088015994874,4.0437453251666415
691,1,1,31.0,57.0,2,28.5,False,True,True,4.060443010546419,3.3843902633457743
692,1,3,4.0,13.4167,2,6.70835,True,False,False,2.668387256845834,2.042304156890204
693,1,3,30.0,56.4958,1,56.4958,False,True,True,4.05171190165724,4.05171190165724
694,0,3,25.0,7.225,1,7.225,False,True,True,2.1071782966514356,2.1071782966514356
695,0,1,60.0,26.55,1,26.55,False,True,False,3.3160025355989236,3.3160025355989236
696,0,2,52.0,13.5,1,13.5,False,True,True,2.6741486494265287,2.6741486494265287
697,0,3,44.0,8.05,1,8.05,False,True,True,2.2027647577118348,2.2027647577118348
698,1,3,21.0,7.7333,1,7.7333,True,False,False,2.167143305297764,2.167143305297764
699,0,1,49.0,110.8833,3,36.9611,False,True,True,4.717456363787216,3.6365619511933205
700,0,3,42.0,7.65,1,7.65,False,True,True,2.157559320943788,2.157559320943788
701,1,1,18.0,112.07915,2,56.039575,True,False,False,4.728088015994874,4.0437453251666415
702,1,1,35.0,26.2875,1,26.2875,False,True,True,3.3064287218760624,3.3064287218760624
703,0,3,18.0,14.4542,2,7.2271,True,False,False,2.737880811060884,2.107433583211985
704,0,3,25.0,7.7417,1,7.7417,False,True,True,2.1681046787623672,2.1681046787623672
705,0,3,26.0,7.8542,2,3.9271,False,True,True,2.180891922715322,1.5947505796822232
706,0,2,39.0,26.0,1,26.0,False,True,True,3.295836866004329,3.295836866004329
707,1,2,45.0,13.5,1,13.5,True,False,False,2.6741486494265287,2.6741486494265287
708,1,1,42.0,26.2875,1,26.2875,False,True,True,3.3064287218760624,3.3064287218760624
709,1,1,22.0,112.07915,1,112.07915,True,False,False,4.728088015994874,4.728088015994874
710,1,3,3.5,15.2458,3,5.081933333333333,False,True,False,2.7878344138303452,1.8053226278885095
711,1,1,24.0,49.5042,1,49.5042,True,False,False,3.922056501139853,3.922056501139853
712,0,1,30.0,26.55,1,26.55,False,True,True,3.3160025355989236,3.3160025355989236
713,1,1,48.0,52.0,2,26.0,False,True,True,3.970291913552122,3.295836866004329
714,0,3,29.0,9.4833,1,9.4833,False,True,True,2.3497835148230464,2.3497835148230464
715,0,2,52.0,13.0,1,13.0,False,True,True,2.6390573296152584,2.6390573296152584
716,0,3,19.0,7.65,1,7.65,False,True,True,2.157559320943788,2.157559320943788
717,1,1,38.0,112.07915,1,112.07915,True,False,False,4.728088015994874,4.728088015994874
718,1,2,27.0,10.5,1,10.5,True,False,False,2.4423470353692043,2.4423470353692043
719,0,3,30.0,15.5,1,15.5,False,True,True,2.803360380906535,2.803360380906535
720,0,3,33.0,7.775,1,7.775,False,True,True,2.1719067693519296,2.1719067693519296
721,1,2,6.0,33.0,2,16.5,True,False,False,3.5263605246161616,2.8622008809294686
722,0,3,17.0,7.0542,2,3.5271,False,True,True,2.086193694502369,1.5100815578939655
723,0,2,34.0,13.0,1,13.0,False,True,True,2.6390573296152584,2.6390573296152584
724,0,2,50.0,13.0,1,13.0,False,True,True,2.6390573296152584,2.6390573296152584
725,1,1,27.0,53.1,2,26.55,False,True,True,3.9908341858524357,3.3160025355989236
726,0,3,20.0,8.6625,1,8.6625,False,True,True,2.2682524139135403,2.2682524139135403
727,1,2,30.0,21.0,4,5.25,True,False,False,3.091042453358316,1.8325814637483102
728,1,3,21.0,7.7375,1,7.7375,True,False,False,2.1676241075599285,2.1676241075599285
729,0,2,25.0,26.0,2,13.0,False,True,True,3.295836866004329,2.6390573296152584
730,0,3,25.0,7.925,2,3.9625,True,False,False,2.188856327665703,1.6019096460133089
731,1,1,29.0,112.07915,1,112.07915,True,False,False,4.728088015994874,4.728088015994874
732,0,3,11.0,18.7875,1,18.7875,False,True,True,2.9850504252071306,2.9850504252071306
733,0,2,30.0,0.0,1,0.0,False,True,True,0.0,0.0
734,0,2,23.0,13.0,1,13.0,False,True,True,2.6390573296152584,2.6390573296152584
735,0,2,23.0,13.0,1,13.0,False,True,True,2.6390573296152584,2.6390573296152584
736,0,3,28.5,16.1,1,16.1,False,True,True,2.8390784635086144,2.8390784635086144
737,0,3,48.0,34.375,5,6.875,True,False,False,3.5660053559634015,2.063693184711697
738,1,1,35.0,112.07915,1,112.07915,False,True,True,4.728088015994874,4.728088015994874
739,0,3,30.0,7.8958,1,7.8958,False,True,True,2.1855792552411137,2.1855792552411137
740,0,3,30.0,7.8958,1,7.8958,False,True,True,2.1855792552411137,2.1855792552411137
741,1,1,30.0,30.0,1,30.0,False,True,True,3.4339872044851463,3.4339872044851463
742,0,1,36.0,78.85,2,39.425,False,True,True,4.380149874661021,3.6994484054631704
743,1,1,21.0,112.07915,5,22.41583,True,False,False,4.728088015994874,3.153412289370064
744,0,3,24.0,16.1,2,8.05,False,True,True,2.8390784635086144,2.2027647577118348
745,1,3,31.0,7.925,1,7.925,False,True,True,2.188856327665703,2.188856327665703
746,0,1,69.1976145964378,71.0,3,23.666666666666668,False,True,False,4.276666119016055,3.20545280453606
747,0,3,16.0,20.25,3,6.75,False,True,True,3.056356895370426,2.0476928433652555
748,1,2,30.0,13.0,1,13.0,True,False,False,2.6390573296152584,2.6390573296152584
749,0,1,19.0,53.1,2,26.55,False,True,True,3.9908341858524357,3.3160025355989236
750,0,3,31.0,7.75,1,7.75,False,True,True,2.169053700369523,2.169053700369523
751,1,2,4.0,23.0,3,7.666666666666667,True,False,False,3.1780538303479458,2.1594842493533726
752,1,3,6.0,12.475,2,6.2375,False,True,False,2.600836116795061,1.9792758428991135
753,0,3,33.0,9.5,1,9.5,False,True,True,2.3513752571634776,2.3513752571634776
754,0,3,23.0,7.8958,1,7.8958,False,True,True,2.1855792552411137,2.1855792552411137
755,1,2,48.0,65.0,4,16.25,True,False,False,4.189654742026425,2.847812143477369
756,1,2,0.67,14.5,3,4.833333333333333,False,True,False,2.740840023925201,1.7635885922613586
757,0,3,28.0,7.7958,1,7.7958,False,True,True,2.174274334826008,2.174274334826008
758,0,2,18.0,11.5,1,11.5,False,True,True,2.5257286443082556,2.5257286443082556
759,0,3,34.0,8.05,1,8.05,False,True,True,2.2027647577118348,2.2027647577118348
760,1,1,33.0,86.5,1,86.5,True,False,False,4.471638793363569,4.471638793363569
761,0,3,30.0,14.5,1,14.5,False,True,True,2.740840023925201,2.740840023925201
762,0,3,41.0,7.125,1,7.125,False,True,True,2.094945728215801,2.094945728215801
763,1,3,20.0,7.2292,1,7.2292,False,True,True,2.1076888046179385,2.1076888046179385
764,1,1,36.0,112.07915,4,28.0197875,True,False,False,4.728088015994874,3.36797792489305
765,0,3,16.0,7.775,1,7.775,False,True,True,2.1719067693519296,2.1719067693519296
766,1,1,51.0,77.9583,2,38.97915,True,False,False,4.368919865004903,3.6883580682159285
767,0,1,48.5,39.6,1,39.6,False,True,False,3.703768066607687,3.703768066607687
768,0,3,30.5,7.75,1,7.75,True,False,False,2.169053700369523,2.169053700369523
769,0,3,30.0,24.15,2,12.075,False,True,True,3.224857896545748,2.5707020099509865
770,0,3,32.0,8.3625,1,8.3625,False,True,True,2.236712348843338,2.236712348843338
771,0,3,24.0,9.5,1,9.5,False,True,True,2.3513752571634776,2.3513752571634776
772,0,3,48.0,7.8542,1,7.8542,False,True,True,2.180891922715322,2.180891922715322
773,0,2,57.0,10.5,1,10.5,True,False,False,2.4423470353692043,2.4423470353692043
774,0,3,30.0,7.225,1,7.225,False,True,True,2.1071782966514356,2.1071782966514356
775,1,2,54.0,23.0,5,4.6,True,False,False,3.1780538303479458,1.7227665977411035
776,0,3,18.0,7.75,1,7.75,False,True,True,2.169053700369523,2.169053700369523
777,0,3,30.0,7.75,1,7.75,False,True,True,2.169053700369523,2.169053700369523
778,1,3,5.0,12.475,1,12.475,True,False,False,2.600836116795061,2.600836116795061
779,0,3,30.0,7.7375,1,7.7375,False,True,True,2.1676241075599285,2.1676241075599285
780,1,1,43.0,112.07915,2,56.039575,True,False,False,4.728088015994874,4.0437453251666415
781,1,3,13.0,7.2292,1,7.2292,True,False,False,2.1076888046179385,2.1076888046179385
782,1,1,17.0,57.0,2,28.5,True,False,False,4.060443010546419,3.3843902633457743
783,0,1,29.0,30.0,1,30.0,False,True,True,3.4339872044851463,3.4339872044851463
784,0,3,30.0,23.45,4,5.8625,False,True,True,3.196630215920881,1.926071806835649
785,0,3,25.0,7.05,1,7.05,False,True,True,2.0856720914304723,2.0856720914304723
786,0,3,25.0,7.25,1,7.25,False,True,True,2.1102132003465894,2.1102132003465894
787,1,3,18.0,7.4958,1,7.4958,True,False,False,2.139571923732859,2.139571923732859
788,0,3,8.0,29.125,6,4.854166666666667,False,True,False,3.405355391810819,1.767153658425855
789,1,3,1.0,20.575,4,5.14375,False,True,False,3.0715352369694915,1.8154353049133396
790,0,1,46.0,79.2,1,79.2,False,True,True,4.384523514872469,4.384523514872469
791,0,3,30.0,7.75,1,7.75,False,True,True,2.169053700369523,2.169053700369523
792,0,2,16.0,26.0,1,26.0,False,True,True,3.295836866004329,3.295836866004329
793,0,3,21.0,69.55,11,6.322727272727272,True,False,False,4.256321678298823,1.9909828368246127
794,0,1,30.0,30.6958,1,30.6958,False,True,True,3.4561841799918147,3.4561841799918147
795,0,3,25.0,7.8958,1,7.8958,False,True,True,2.1855792552411137,2.1855792552411137
796,0,2,39.0,13.0,1,13.0,False,True,True,2.6390573296152584,2.6390573296152584
797,1,1,49.0,25.9292,1,25.9292,True,False,False,3.2932111997353943,3.2932111997353943
798,1,3,31.0,8.6833,1,8.6833,True,False,False,2.270402752283094,2.270402752283094
799,0,3,30.0,7.2292,1,7.2292,False,True,True,2.1076888046179385,2.1076888046179385
800,0,3,30.0,24.15,3,8.049999999999999,True,False,False,3.224857896545748,2.2027647577118348
801,0,2,34.0,13.0,1,13.0,False,True,True,2.6390573296152584,2.6390573296152584
802,1,2,31.0,26.25,3,8.75,True,False,False,3.305053521109253,2.277267285009756
803,1,1,11.0,112.07915,4,28.0197875,False,True,False,4.728088015994874,3.36797792489305
804,1,3,0.42,8.5167,2,4.25835,False,True,False,2.2530481500547457,1.659817289326252
805,1,3,27.0,6.975,1,6.975,False,True,True,2.076311648670908,2.076311648670908
806,0,3,31.0,7.775,1,7.775,False,True,True,2.1719067693519296,2.1719067693519296
807,0,1,39.0,0.0,1,0.0,False,True,True,0.0,0.0
808,0,3,18.0,7.775,1,7.775,True,False,False,2.1719067693519296,2.1719067693519296
809,0,2,39.0,13.0,1,13.0,False,True,True,2.6390573296152584,2.6390573296152584
810,1,1,33.0,53.1,2,26.55,True,False,False,3.9908341858524357,3.3160025355989236
811,0,3,26.0,7.8875,1,7.8875,False,True,True,2.184645795129359,2.184645795129359
812,0,3,39.0,24.15,1,24.15,False,True,True,3.224857896545748,3.224857896545748
813,0,2,35.0,10.5,1,10.5,False,True,True,2.4423470353692043,2.4423470353692043
814,0,3,6.0,31.275,7,4.4678571428571425,True,False,False,3.4742929367327062,1.698886792488434
815,0,3,30.5,8.05,1,8.05,False,True,True,2.2027647577118348,2.2027647577118348
816,0,1,30.0,0.0,1,0.0,False,True,True,0.0,0.0
817,0,3,23.0,7.925,1,7.925,True,False,False,2.188856327665703,2.188856327665703
818,0,2,31.0,37.0042,3,12.334733333333332,False,True,True,3.637696679934592,2.5903721599337124
819,0,3,43.0,6.45,1,6.45,False,True,True,2.0082140323914683,2.0082140323914683
820,0,3,10.0,27.9,6,4.6499999999999995,False,True,False,3.3638415951183864,1.7316555451583495
821,1,1,52.0,93.5,3,31.166666666666668,True,False,False,4.548599834499697,3.4709307196768306
822,1,3,27.0,8.6625,1,8.6625,False,True,True,2.2682524139135403,2.2682524139135403
823,0,1,38.0,0.0,1,0.0,False,True,False,0.0,0.0
824,1,3,27.0,12.475,2,6.2375,True,False,False,2.600836116795061,1.9792758428991135
825,0,3,2.0,39.6875,6,6.614583333333333,False,True,False,3.705920919968788,2.0300652682819424
826,0,3,30.0,6.95,1,6.95,False,True,True,2.0731719286662407,2.0731719286662407
827,0,3,30.0,56.4958,1,56.4958,False,True,True,4.05171190165724,4.05171190165724
828,1,2,1.0,37.0042,3,12.334733333333332,False,True,False,3.637696679934592,2.5903721599337124
829,1,3,30.0,7.75,1,7.75,False,True,True,2.169053700369523,2.169053700369523
830,1,1,62.0,80.0,1,80.0,True,False,False,4.394449154672439,4.394449154672439
831,1,3,15.0,14.4542,2,7.2271,True,False,False,2.737880811060884,2.107433583211985
832,1,2,0.83,18.75,3,6.25,False,True,False,2.9831534913471307,1.9810014688665833
833,0,3,30.0,7.2292,1,7.2292,False,True,True,2.1076888046179385,2.1076888046179385
834,0,3,23.0,7.8542,1,7.8542,False,True,True,2.180891922715322,2.180891922715322
835,0,3,18.0,8.3,1,8.3,False,True,True,2.2300144001592104,2.2300144001592104
836,1,1,39.0,83.1583,3,27.71943333333333,True,False,False,4.432699549165613,3.357574013251851
837,0,3,21.0,8.6625,1,8.6625,False,True,True,2.2682524139135403,2.2682524139135403
838,0,3,30.0,8.05,1,8.05,False,True,True,2.2027647577118348,2.2027647577118348
839,1,3,32.0,56.4958,1,56.4958,False,True,True,4.05171190165724,4.05171190165724
840,1,1,30.0,29.7,1,29.7,False,True,True,3.4242626545931514,3.4242626545931514
841,0,3,20.0,7.925,1,7.925,False,True,True,2.188856327665703,2.188856327665703
842,0,2,16.0,10.5,1,10.5,False,True,True,2.4423470353692043,2.4423470353692043
843,1,1,30.0,31.0,1,31.0,True,False,False,3.4657359027997265,3.4657359027997265
844,0,3,34.5,6.4375,1,6.4375,False,True,True,2.006534770871748,2.006534770871748
845,0,3,17.0,8.6625,1,8.6625,False,True,True,2.2682524139135403,2.2682524139135403
846,0,3,42.0,7.55,1,7.55,False,True,True,2.145931282948669,2.145931282948669
847,0,3,30.0,69.55,11,6.322727272727272,False,True,True,4.256321678298823,1.9909828368246127
848,0,3,35.0,7.8958,1,7.8958,False,True,True,2.1855792552411137,2.1855792552411137
849,0,2,28.0,33.0,2,16.5,False,True,False,3.5263605246161616,2.8622008809294686
850,1,1,35.0,89.1042,2,44.5521,True,False,False,4.500966778400217,3.8188567258265635
851,0,3,4.0,31.275,7,4.4678571428571425,False,True,False,3.4742929367327062,1.698886792488434
852,0,3,69.1976145964378,7.775,1,7.775,False,True,True,2.1719067693519296,2.1719067693519296
853,0,3,9.0,15.2458,3,5.081933333333333,True,False,False,2.7878344138303452,1.8053226278885095
854,1,1,16.0,39.4,2,19.7,True,False,False,3.6988297849671046,3.0301337002713233
855,0,2,44.0,26.0,2,13.0,True,False,False,3.295836866004329,2.6390573296152584
856,1,3,18.0,9.35,2,4.675,True,False,False,2.336986519711378,1.7360705633674662
857,1,1,45.0,112.07915,3,37.359716666666664,True,False,False,4.728088015994874,3.6470078638218144
858,1,1,51.0,26.55,1,26.55,False,True,True,3.3160025355989236,3.3160025355989236
859,1,3,24.0,19.2583,4,4.814575,True,False,False,3.0085645861193133,1.7603676964552861
860,0,3,30.0,7.2292,1,7.2292,False,True,True,2.1076888046179385,2.1076888046179385
861,0,3,41.0,14.1083,3,4.702766666666666,False,True,True,2.7152442616824506,1.740951437198638
862,0,2,21.0,11.5,2,5.75,False,True,True,2.5257286443082556,1.9095425048844386
863,1,1,48.0,25.9292,1,25.9292,True,False,False,3.2932111997353943,3.2932111997353943
864,0,3,21.0,69.55,11,6.322727272727272,True,False,False,4.256321678298823,1.9909828368246127
865,0,2,24.0,13.0,1,13.0,False,True,True,2.6390573296152584,2.6390573296152584
866,1,2,42.0,13.0,1,13.0,True,False,False,2.6390573296152584,2.6390573296152584
867,1,2,27.0,13.8583,2,6.92915,True,False,False,2.698558631668595,2.070545842007651
868,0,1,31.0,50.4958,1,50.4958,False,True,True,3.941500250945973,3.941500250945973
869,0,3,30.0,9.5,1,9.5,False,True,True,2.3513752571634776,2.3513752571634776
870,1,3,4.0,11.1333,3,3.7111,False,True,False,2.495953738718064,1.5499214264083454
871,0,3,26.0,7.8958,1,7.8958,False,True,True,2.1855792552411137,2.1855792552411137
872,1,1,47.0,52.5542,3,17.518066666666666,True,False,False,3.9806942251907276,2.9187468321201777
873,0,1,33.0,5.0,1,5.0,False,True,True,1.791759469228055,1.791759469228055
874,0,3,47.0,9.0,1,9.0,False,True,True,2.302585092994046,2.302585092994046
875,1,2,28.0,24.0,2,12.0,True,False,False,3.2188758248682006,2.5649493574615367
876,1,3,15.0,7.225,1,7.225,True,False,False,2.1071782966514356,2.1071782966514356
877,0,3,20.0,9.8458,1,9.8458,False,True,True,2.3837779082709782,2.3837779082709782
878,0,3,19.0,7.8958,1,7.8958,False,True,True,2.1855792552411137,2.1855792552411137
879,0,3,30.0,7.8958,1,7.8958,False,True,True,2.1855792552411137,2.1855792552411137
880,1,1,56.0,83.1583,2,41.57915,True,False,False,4.432699549165613,3.7513646968424084
881,1,2,25.0,26.0,2,13.0,True,False,False,3.295836866004329,2.6390573296152584
882,0,3,33.0,7.8958,1,7.8958,False,True,True,2.1855792552411137,2.1855792552411137
883,0,3,22.0,10.5167,1,10.5167,True,False,False,2.4437981558973862,2.4437981558973862
884,0,2,28.0,10.5,1,10.5,False,True,True,2.4423470353692043,2.4423470353692043
885,0,3,25.0,7.05,1,7.05,False,True,True,2.0856720914304723,2.0856720914304723
886,0,3,39.0,29.125,6,4.854166666666667,True,False,False,3.405355391810819,1.767153658425855
887,0,2,27.0,13.0,1,13.0,False,True,False,2.6390573296152584,2.6390573296152584
888,1,1,19.0,30.0,1,30.0,True,False,False,3.4339872044851463,3.4339872044851463
889,0,3,21.0,23.45,4,5.8625,True,False,False,3.196630215920881,1.926071806835649
890,1,1,26.0,30.0,1,30.0,False,True,True,3.4339872044851463,3.4339872044851463
891,0,3,32.0,7.75,1,7.75,False,True,True,2.169053700369523,2.169053700369523
